Timestamp,Title,Text,PhotoUrl
15/07/2025 23:54:02,Hasta la musica es depresiva,Todo lo que tengo a mi acceso es depresivo ... salgo a la calle y los lobbys de los edificios parecen todos funerarias (marmol y frio por bandera y por fuera y por dentro siempre pagando más para que sea más horrible ... algo que ni los muertos desean ... es todo tan absurdo y descomunal ...)... los barcos no son pinterescos ... parecen rancheras de tanatorios que parece caros ... el ritmo de la musica es o siempre unos puntos más lentos (depresores) o unos pintitos de mas rápido (para hacer la guerra y entrar en guerra y hacer algo mal para luego deprimirte ) ... es todo así y así ha sido toda mi vida siempre ... alguien ha hecho un cambiazo brutal y me ha dao un camino directo al cementerio siempre ... y pa hacerme infeliz.,No hay foto
15/07/2025 23:59:47,Mi RAE y cambios de palabra,Para mi un tanatorio es el lugar donde presentan a un muerto (no se pa qué) .. antes de enterrarlo o llevar a la incineradora (que supongo en realdá es un ascensor a el centro de la nave que esta sabe que hacer con lo que no queremos ) ... pero tantatorio suena a tana (nombre diminutivo de gitana ... y las gitanas no son tristes y desagradables) y también suena a sanatorio .. que es lo opuesto a ver a un cadaver ... porque al cadaver no lo puedes reanimar ... y como esta muchas más palabras en mi diccionario .. por ejemplo la palabra infeliz ... me han vendido que el español o castellano viene del latin .. pero yo creo viene del anglosajon (no he pensao de donde viene este o las germincas) y por eso ... infeliz ... parece como dando entrada a uno feliz (con la palabra in == dentro y feliz (feliz y alegre) ... tb han metio por medio la palabra felix del ave fenix que renace ...  que se supone es una alegría ... pero a ver como sale un pollo de un horno ... (mínimo quemao),No hay foto
16/07/2025 0:02:52,Mi RAE y cambios de palabra (continuación),"Feliz, tb contiene Fe ... que es una creencia ciega de que algo irá bien ... y liz .. que es una flor que usan en los familias reales ... como símbolo de no se qué ... y también es algo religioso y que creo lleva la guardia suiza de la iglesia ...",No hay foto
16/07/2025 4:44:21,"Colores, Alicante como muchas otras velatorio ciudad de trabajadores y muertos","Todo esto de los colores viene porque antes de dormir, me paseé por la ciudad de Alicante criticando todo ... Parece todo un lugar feo feo donde hay muertos o malos recuerdos de muertos ... parecen más jugadas ... el muerto no quiere que le recuerden mal ... y quien lo ha matao no quiere que recuerden al muerto ... Yo hablo de todo como de falta de colores, de madera cálida para un entierro o algo así ... y por contra todo aqui parece algo terrible y horrible y fácilmente limpiable ...



Contra ejemplo, si alguien muere en una cabaña de madera de colores ... y has vivido una vida genial pero en una esquina murió alguien de viejo ... tienes ese mal recuerdo por ver a esa persona sufrir, pintas de otro color vivo y ya está ... y el recuerdo lo tienes cuando te apetezca ... Pero tener ciudades enteras dedicas a algo que se ve terrible a simple vista ... parece desalmado ... hasta los barcos del puerto marítimo parecen limusinas de cadáveres ... algo terrible ...",No hay foto
16/07/2025 5:50:32,Pusieron la palabra de otros en mi boca aprovechando que estaba destrozado y me habían destrozado,"Pues de todo tb ... quién y por qué me habían destrozado ...  Si puede que haya dicho aunque al escucharlo si me quedé un poco raro la frase ""si le cortas el pene ... ¿y si te cortamos las tetas?  ... pues eso ... yo destrozado a veces repito frases sin pensar ... cortarle a alguien el pene es terrible .. cortarselo a un bebé .. es también terrible ... a saber como alguien se ha ganando el que le corten el pene ... y a saber como alguien ha logrado que se lo corten a otro ... es todo terrible ...",No hay foto
16/07/2025 5:53:35,a mi me están fastidiando con el pene,y esto es un castigo que le han enviado a otro .. y este ha logrado pasarme el castigo a mi ... yo hablo por mi ... lo del bebé tb duele y no se si es verdá (deseo que no sea verdá) ... pero no hay duda de que duele y más si es uno que va por ahí regalando lo que a el u otros les han castigao ...,No hay foto
17/07/2025 14:54:42,las rojas me han rodeado toda la puta vida,Las rojas ... y su buen caracter me han rodeado toda la puñetera vida ... menos mal que no me han mostrado sus artes ...,No hay foto
17/07/2025 14:57:26,Me han rodeado solo Rojas y amarillos,Cómo comprenderán .. estoy vivo de milagro ... por suerte no me han rodeao tb los Rojos,No hay foto
17/07/2025 16:42:39,"yo, mi mujer y mis hermanos y hermanas.",He entendido algo … la madre de la compungida le ha prometido el liarla con el bueno … y mi mujer pude ser la ciega … y al compungido se lo estarán comiendo …. y la japonesa o el japonés … no ha parado de darme tele palizas a través de otros … primero … tengo que estar con mi mujer … para ayudarla … y los amarillos con sus amarillos … y luego vamos con los rojos …  pero todo está yendo mal … y nadie parece ayudar bien … y le dices al japones o japonesa que paren de dar siempre palizas porque las recibo yo todas ..,No hay foto
17/07/2025 16:46:26,si mi mujer no quiere estar conmigo ... estamos todos jodidos,Al compungido ... le estarán comiendo todo .. y el rojo estará robando de todo y haciendo de todo .. yo no tengo ni tiempo ! .... y el compungido no es el defensor a usar ... y el militar no son buenos dirigiendo ...,No hay foto
17/07/2025 16:49:13,"yo, mi mujer, y los hermanos",Los compungidos ... no son los mejores negociantes ... les quitan y roban todo ... y lo regalan ... mi mujer y yo tenemos que estar juntos ... y el militar no puede estar al mando ... porque así empiezan las guerras mundiales.,No hay foto
17/07/2025 16:53:39,"yo, mi mujer y nuestros hermanos","si por lo que sea ... estamos separados ... que todos los amarillos, chicos y chicas vayan a buscar a mi mujer y la traigan ... y con los rojos no se que hacer ... que el rojo deje a su mujer con alguien que el quiera y al rojo lo lleven amarrado para que no pueda cortar a alguien ... y vuelven todos aqui con mi mujer para traérmela a mí ... la otra opción es que se lleven tb a la roja amarrada (a los 2 rojos) ... Y NO LA CAGUEN MÁS ... NI UNA SOLA VEZ MÁS. NO ESTÁ AL MANDO ALGUIEN ... ESTÁN TODOS AL MANDO Y NO LE METAN MIEDO A ALGUIEN ... Y LOS ROJOS NO VOTAN .. SOLO SON PAQUETES AMARRADOS Y CON LA BOCA AMORDAZADA PARA NI HABLAR NI QUE SE LES ESCUCHE NI CON PINGANILLO.",No hay foto
17/07/2025 16:55:58,"yo, mi mujer y nuestros hermanos",Simplemente tenéis que lograr que no mueran ... eso es todo .. si los rojos no mueren bien ... darles agua para beber cada rato ... y aliementos 5 veces al día .. se caga por la mañana y se mea cada rato ... y si se mean encima o se cagan no es tan grave ... el problema es que no tengan agua o alimentos.,No hay foto
17/07/2025 16:57:27,"yo, mi mujer y nuestros hermanos",la otra opción es que viajemos todos .. a por mi mujer ... pero como nunca os presentáis .. no se quienes sois ... y tampoco se a donde hay que ir .. ni tengo dinero para viajar .. (no se como viajáis vosotros o que necesitáis para viajar),No hay foto
17/07/2025 16:59:00,"yo, mi mujer y nuestros hermanos","No tengo idea de donde está mi mujer ... de vuelta del viaje que me dí, pasó por una especie de madrid en miniatura ... pero es que no tengo la menor idea de donde está ...  ni de como regresar a esa miniatura de madrí",No hay foto
17/07/2025 17:01:36,"yo, mi mujer y nuestros hermanos","Otra opción es que la ciega sea la japonsea ... y mi mujer esté con el japonés ...

le decís a mi mujer que deje de hacer la imbécil ... que es ella y yo la que tenemos que ayudar a los amarillos y luego a los rojos .. y no desparejar a la gente ... a la militar le viene mejor ser la ciega porque controlará mejor las curvas y todo eso con el orden ...",No hay foto
17/07/2025 17:04:41,"yo, mi mujer y nuestros hermanos","Lógicamente ... hay un militar, un compungido, y uno extremádamente desordenado  .... y yo soy el punto medio ... porque sí .. porque lo sé ... porque aunque no me preocupa mucho el orden .. limpio y se donde está todo .. a pesar de que me roban de todo ... ",No hay foto
17/07/2025 17:07:19,"yo, mi mujer y nuestros hermanos","Y luego están los rojos ... que la mujer parece un hombre, porque su punto G está en la garganta o por ahí ... y le importa poco lo que sea .. porque les gusta lo que les gusta ...",No hay foto
17/07/2025 17:10:04,"yo, mi mujer y nuestros hermanos","Yo, mi mujer y los hermanos y hermanas ...

Creo que lo que han hecho es contarla sus puntos fuertes (que son los que mi mujer tiene ... pero llevados a más extremo) ... y la roja no se lo que ha hecho .. ni idea ... un sable con fuego o yo que se .. habrá hecho payasadas circenses ...              para la militar es mejor ser la ciega ... porque controla todo al extremo ... y yo pasaría de eso .. no soy un neurótico del control ...",No hay foto
17/07/2025 17:11:52,"yo, mi mujer y nuestros hermanos",Sería idea del rojo .. si solo le cuentan a mi mujer sus puntos fuertes ... y no los malos ... pensará que los amarillos son mejores o yo que se ... y así el rojo ... hace lo que quiere ... y roba ... y de todo .. y tiene a su mujer ... que la cambia con otro .. tiene a todos controlados porque tiene nuestras cosas y se lo pasa en grande ...,No hay foto
17/07/2025 17:15:19,"yo, mi mujer y nuestros hermanos",y como a la cumpungida ... la mujer del militar ... lleva 25 años sin darla palizas ... la compungida se habrá crecido ... y habrá llegado a pensar en tener 2 casas ... por eso la militar la tiene que zurrar ... y por eso ellos 6 tienen que estar juntos ... para controlarse unos a otros ... y los azules juntos ... para que no la líen los rojos ... y la compungida lleva 25 años sin recibir palizas porque las palizas me las han dao a mí ...,No hay foto
17/07/2025 17:19:09,"yo, mi mujer y nuestros hermanos","a los rojos ... los atáis y amordazáis y les quitáis apagáis el pinganillo ... no importa algo ... solo que no se mueran .. no es tan difícil ...

y los amarillos todos juntos para equilibrarse .. y los azules todos juntos.

a saber donde está la pobre amarilla ... porque mi mujer habrá rulado por ahí ... los amarillos tienen que estar juntos ... para compensarse .. y llegar a verde.",No hay foto
17/07/2025 17:26:42,"yo, mi mujer y nuestros hermanos",Yo estoy bien ... si por lo que sea ... a mi mujer la tienen los rojos .. que nuestro rojo ceda a su mujer un rato y nos entreguen a la mía .... no negociamos más ... y que esté mi mujer mejor que perfecta ... y le piden ayuda a sus azules para que esté mejor que perfecta.,No hay foto
22/07/2025 20:25:18,Negócialo mejor,...,No hay foto
23/07/2025 19:37:24,ME ESTÁN JODIENDO ... LLEVAN AÑOS JODIENDOME DONDE NO TENDRIAN POR QUÉ,"porque alguien piensa que yo he robao un bebé?

llevan por lo mens 7 u 8 años fastidiándome ... 

el bebé ... ya debe de ir al cole ... y ya puede ir solo por el barrio ....

y además ¿porqué voy yo a robar un bebé de otros?? para qué y para qué??

1º si yo hubiese robado un bebé ... lo tendría aquí conmigo ...
2º y si lo hubiese vendido ... tendría algo ... (y no tengo ni algo ni alguien)

3º yo quiero lo mejor para todos los bebés  ¿que pinto yo en la ecaución de robar un bebé??

4º y nombro al ricitos del campo ... le escuché decir que a el le parecía too bien ... menos ... lo de que a mi me jodiesen el paquete ... esto los escuché cuando tenía como 12 de mis años del calendario gregoriano .. y eso es hace (continuuo esto en una stories)",No hay foto
25/07/2025 18:23:38,Sigo sin entender qué está ocurriendo ...,Sigo sin entender donde está mi mujer o por qué nadie me defiende o donde está ella.,No hay foto
27/07/2025 18:56:05,y como son polis e hijos de polis ... algo mal harían ...,y los que se fueron a fastidiar ... lo haría pa bien ... ,No hay foto
27/07/2025 19:04:16,la del tenis ... puede ser hasta la de arriba ...,y estar cargando mierda de todos ... y trabajando por un montón ...,No hay foto
27/07/2025 19:23:20,la del tenis y su chico,"alguien debió decir ... pues no hago naa y ya está .. y la otra igual ... pero con significados opuestos ...

y una curro mucho y el otro poco .. y además tendría padres de los que huir (alguien ciego o algo así ... y el chaval poniendo sacos de patas y cintas de sonidos durmiendo ) ... y estaría rodeados de rojos del cole ... le reirían las gracias ... como riendose de la que le van a hacer ...
",No hay foto
27/07/2025 19:58:56,Mi consejo a los amarillos ...,"vosotros tenéis que querer pensar así:

lo que diga mi azul y me gusta mi azul y su azul ... 

eso es todo ...

",No hay foto
27/07/2025 20:06:28,supongo esto va de descartar azules malos .. y si sus amarillos son malos ...,"si sus amarillos son malos ... se quedan todos ellos aquí ...

y algunos juegan con lanzas ... y eso no es bueno ...",No hay foto
27/07/2025 20:10:07,y no decido yo quien se queda ...,segúramente ... los amarillos violadores y otros ... ni de coña pueden cruzar al otro lao ...,No hay foto
27/07/2025 20:13:04,los amarillos que envenan tampoco ... ahi se mueren de miedo si alguien va envenenando,y los drogadictos ... son jodidos ... porque por las drogas se meten en problemas ...,No hay foto
27/07/2025 20:16:04,y los que me  fastidian y juzgan mal ... tb van mal,porque ... yo no he tenido relaciones sexuales en por lo menos 10 años ... y me están fastidiando como si fuese un violador ... cuando al que han violado es a mí,No hay foto
27/07/2025 20:53:03,suopngo me quieren hacer el lio,supongo me quieren hacer el lio ... con la de el tenis y decir otros lanceros que son ellos ... la respuesta es no.,No hay foto
27/07/2025 21:07:30,los lanceros y ratas,no van a salir de aquí en la puta vida ... han sido contratados por idiotas para fastidiar ... y eso es lo único que hacen ...,No hay foto
27/07/2025 21:11:42,no se en qué se han metio los lanzeros,pero el problema es grande ... serían amigos de el chico de la del tenis ... que no para de cagarla ... o la chica amiga de la que me violó ... y que su chico tb la lió tremenda ... ,No hay foto
27/07/2025 21:17:03,alguien no solo la caga ... además pide rehenes ...,alguien no solo la ha cagao y mucho .. además pide rehenes para quedarse aquí ...,No hay foto
27/07/2025 21:18:16,alguien pide reheenes pa quedarse aquí,y está aquí porque la ha cagao ... aunque quisiese ... en el otro lao no les dejan entrar .... y además pide ...,No hay foto
27/07/2025 21:28:24,como toos se parecen ... es un puto lio,supongo que los guilles y nachos de madrí ... están entrelazaos ... y no se como me han jodio a mi ... los guilles me violaron ... y los nachos me envenenaron y apareciones ignacios por casa ... así que ni idea .. pero el lio está en ellos .. aunque en el campo tb me liaron antes ...,No hay foto
27/07/2025 21:34:35,los guilles y los nachos de madrí,en principio son amigos ... primero el nacho del campo casi me mata varias veces ... luego el guille me viola y me insulta mucho y cuando insulta a mi madre ... me cabreo ... se lo digo al nacho y rafa de madri .. y ellos me envenenan y aparecen ignacios ....  (están como jodidas regaderas) ... le ha hecho el lío su amigo .. suelten a mi gente ... o muertos y a tomar por culo ... suelten a toda la gente ... y no pidan ...,No hay foto
27/07/2025 21:41:05,el chulo del nacho ...,"El chulo la ha cagao tanto .. que ni de coña va a tener algo ...

lo único que puede ganar ... es no se una cabeza a la que chutar o cabeza de roomba ... así que suelte a todos .. y ni se le ocurra pedir ...",No hay foto
27/07/2025 21:49:27,si el tonto se niega ... todos vamos contra el ... y a ver en qué se queda ...,si el tonto se niega ...,No hay foto
27/07/2025 21:53:59,ahora que?,vas a pedir un coche un helicoptero y una pizza? y vas a ser comido por el Coloso Rojo???,No hay foto
27/07/2025 21:56:28,si el tonto se niega ... todos vamos contra el ... y a ver en qué se queda ...,"el tonto no puede ir al lado azul ... porque la ha cagao muchísimo ...

ahora? a donde quiere huir? ... lo único que puede ganar es quedarse aquí ... sin ir sobre una Roomba ... y solo lo gana portándose bien ...",No hay foto
27/07/2025 22:50:50,LA HIJA DE LA POLI DE LOS DALTON ...,"Me lleva dando Palizas TODA LA PUÑETERA VIDA ...

HA SIDO ASÍ SIEMPRE ...

ME ENCIERRA Y DE TODO ... Y QUIERE MÁS ...

Y LUEGO AL GUILLE LE ENGAÑA ... PONE LOS OJOS ROJOS ... PERO ... NO SABE LO QUE ES LLORAR ... PARA ELLAS ES UN CONCEPTO ... PARA ELLA LLORAR (Y SUPONGO PARA SU CHICO TB) ES COGER UNA BOLSA DE ALGO QUE LE DE ALERGIA ... ESTAR UN TIEMPO RESPIRÁNDOLO Y PONER LA MISMA CARA ... ESO PARA ELLA ES LLORAR ...

NO TIENE NI LA MENOR IDEA DE LO QUE ES LLORAR ...",No hay foto
27/07/2025 22:54:00,Y si así es la hija de la poli ...,La mala cómo debe de ser ... y además son amigas ... ,No hay foto
27/07/2025 23:00:47,segúramente el hack ... es lo que ellos llaman el concepto,"ellos llaman a llorar: "" el concepto "" ... y para ellos el hack es aparanetar que lloran ... y alguno fué gritado por ahí ... que conecen el hack "" ¡ el concepto, es el concepto ! """,No hay foto
27/07/2025 23:02:43,Pa conceptos ... el concept Car ...,Concept Roomba .. Seat Salsa ...  Concept Salsa ... es un Roomba extendible ...,No hay foto
27/07/2025 23:08:39,"Mambo, Salsa, Cumbia y Roomba",Solo se cual es la Roomba y el Salsa .. no se cual es el Mambo .. pero ... una cabeza en Roomba con un traje seguro hay ... y con extendible ... como una carretilla en la Roomba ... con más cabezas ... eso se llama el trenecito ( la Cumbia ) ... y la locomotora está loca ...,No hay foto
27/07/2025 23:18:11,Tienen razones pa jugar ... y yo les explico que el tamaño no importa ...,"El tamaño no importa porque al lao izquierdo de la función ... hay un colosos malos, con hambre y cabreados enormes ... mucho más grandes que todos ellos juntos ....  así que o hacen bien ... o son comida para colosos en forma de galletas ... o son comida para colosos luchándolo ... o las opciones intermedias son una mierda ....  porque se han portao fatal ...",No hay foto
27/07/2025 23:22:25,la opción buena era portarse bien ...,la opción buena era portarse bien ... e ir todos al lado azul ... así que sus opciones son ... la mejor de todas es morir de ancianos en una isla (existe gente así ... gente de 2 metros que muere de ancianos) ... y las otras pasan por ser roombas o medios hombres y medio mujeres y o colosos con hambre (comida pa colosos de más de 3 o 4 metros).,No hay foto
27/07/2025 23:33:22,Lo que tenéis que hacer ... es portaros bien ... no solo lo mejor para vuestro azul .. sino pa los otros azules tb,esto es así ... ni de coña vais a salvaros del coloso ... en forma de cabeza protestona encima de un Roomba ... alguno de 2 metros se salvó porque acordo con todos ... pero si los de 2 metros miden lo que un balón de futbol ... poco van a acordar ...,No hay foto
27/07/2025 23:35:03,y no os van a dejar huir de aquí ... aunque hayáis tenido la Roomba adjudicaaa,Si llevais tiempo con la Roomba ganada ... y no hacéis caso ... más tiempo en Roomba seréis ... y más lejos que da ser el aperitivo para el Coloso ...,No hay foto
27/07/2025 23:38:06,Lo bueno...,Lo bueno es que la habéis cagado tanto ... que solo podéis ir a mejor ... la Roomba ya la tenéis ... más que seguro ... ahora os toca .. portaros bien ... para estar el menor tiempo posible en Roomba ..,No hay foto
27/07/2025 23:54:49,Una muy mala opción para ser una cabeza en una Roomba,sería estar en un armario solo ... como cabeza cochándose con las paredes ... durante eternidades y a oscuras ...,No hay foto
27/07/2025 23:55:34,como un salvapantallas,y como el arbol que se cae en un bosque donde no hay alguien que le pueda escuchar ...,No hay foto
28/07/2025 0:08:13,por qué javi pierde de cada 16 pierde 15 ... ¿¿??¿,Me están pasando los castigos de otros ... el castigarme a mi ... es una ANIMALADA DE INSECTOS TERRIBLES ...,No hay foto
28/07/2025 6:26:31,no es lo mismo ...,"No es lo mismo cortarle el 25% del cuerpo a un amarillo que fastidiarle una uña a un azul ...

Esto se cobra todo YA! y yo me quede PERFECTO ... NI UN RASGUÑO Y NI UN FASTIDIO.",No hay foto
28/07/2025 6:28:23,no es lo mismo ...,"no es lo mismo ...

si le cortas a un marillo el 25% (la mitad de las piernas) ... y al azul la parte que sobra de la uuña ... el amarillo gana ... así que parar con todo esto ...",No hay foto
28/07/2025 6:53:35,Los Ladrones de Gasolina,Lo más acojonante de un ladrón de gasolina ... es que se compara conmigo .... como si yo le hubiese robado la gasolina o le fuese a robar la gasolina a alguien.,No hay foto
28/07/2025 6:56:48,Los Ladrones de Gasolina,llevan TODA MI PUTA VIDA ROBÁNDOME GASOLINA Y FASTIDANDO PARA YO NO ENTERARME DE QUE ME FALTABA GASOLINA ... Y HASTA ME HAN VIOLADO ... Y ASÍ NACIÓ EL OTRO HIJO DE MI PADRE ... ASÍ SON LOS PA MATAR DE LOS LADRES DE GASOLINA,No hay foto
28/07/2025 7:08:15,No os comparés!!!!!!!!!!!!,"¿Es igual una mujer que tiene el punto G en las manos o en el fondo de la garganta con otra mujer que tiene el punto G en el coño????? ¡¡¡¡¡¡¡¿¿¿¿¿¿¿¿¿  SON IGUALES ESAS DOS MUJERES ????????????!!!!!!!!!  SE LE TRATA IGUAL A UNA MUJER CON EL PUNTO G EN EL FONDO DE LA GARGANTA QUE A UNA CON EL PUNTO G EN EL COÑO!!!!??????????????  POR ESO NO OS COMPARÉIS LOS AMARILLOS, ROJO U OTROS AZULES CONMIGO Y CON MI MUJER .... ME HABÉIS TODOS ROBADO 250 MIL SOLES.... Y NO TENÉIS COMO PAGAR Y COMO DEVOLVER ESO TIEMPO ROBADO DE GASOLINA!!!!!",No hay foto
28/07/2025 7:45:12,Toda mi puñetera vida aguanto a subnormales amarillos,que sus azules hagan algo ... porque no tengo porqué estar amenazado por ellos.,No hay foto
28/07/2025 10:14:33,Drakulín padre he hijo ... han sacado este numero de soles de miseria a otra gente ...,"151.018.916,8 o esta cantida de soles de misera a otra gente ...",No hay foto
28/07/2025 12:38:50,Lo cierto es que sospecho de todos ...,"Uno solo no puede hacerme todo lo que me han hecho ...

Y los dibujos del malo de la vida es así ... me parecía raros ... y menos raros a los de los dalton ..

Aún así esto no es una competición de a ver quién es más malo ... (donde seguro ganan los Dalton).

Este puto mundo rojo .. es de los Este Oeste ... grillaos como naide ...

",No hay foto
28/07/2025 17:23:14,"La colmena de los CCCC o FCC, Rakelles, Tareks y mi celda.","los 608.

El Tarek serán otra celda y creo que les dejan a las Rakelles cual juguete en plan Dulcinea y Don Quijote ...

Con Rakel nada tuve, he visto a unas cuantas de ellas, quizás a 5 o 6. Rakel era una amiga que veía poco y además no sabía que son 8 chicas y serán 8 chicos (así que a mí de ella menos me ha tocado).

A los Tarek (que he visto a 3) les digo: en vez de jugar a juntar Rakelles con Javieres o a poner la zanaoria ... jugar a juntar Rakelles con Rakellos y Javieres con Javieras ... Y hablarlo abiertamente ... si no se que son muchas y nadie me avisa .. me voy a confundir sí o sí con ellas.

",No hay foto
29/07/2025 0:41:10,No se si lo entienden ...,Pero en vez de crearme problemas ... podrían no creármelos ... ayer ingresé 45 € ... y hoy me amenazan cobradores ... cobradores de papel higiénico ...,No hay foto
29/07/2025 3:52:30,Si tus acciones son malas y si tus intenciones también y además ...,"y además le quieres dar gato por liebre a otro y ocupar su lugar ... es que además eres idiota. No solo no me dejas ir al lado azul, tu tampoco lo consigues (porque lo de la zona azul y la zona roja no es un chiste que puedas engañar) y además te ganas tu solito la pantalla extra de sufrir.",No hay foto
29/07/2025 4:15:53,Las intenciones de alguien son malas,Me quiere tener a mí fastidiao ... quieren tener a alguien muy bueno fastidiao ... para que así otros menos buenos estén FASTIDIADÍSIMOS ...,No hay foto
30/07/2025 15:17:17,el bueno de los 80 que vive en los 50 es un ser despreciable,"y creo me quiere matar ...
además es subnormal.",No hay foto
30/07/2025 15:24:28,al gemelo bueno de los 80 en los 50,"Mata a los gemelos malos de los 80 y 50, y NO COMETAS UN SOLO ERROR. 
Pide ayuda a la buena de los 50 y a la buena de los 80.",No hay foto
30/07/2025 15:35:08,al gemelo bueno de los 80 en los 50 corregido,"Mata a los gemelos malos de los 80 y 50, y NO COMETAS UN SOLO ERROR. Pide ayuda a la buena de los 50 y a la buena de los 80.

Y también a los de los 60 y 70.

El orden es primero al de los 50, luego al de los 80 ( a los de los 80 y 50 ... este par de parejas de mostros tienen que ser los primeros muertos) y después a los de 60 y 70.",No hay foto
30/07/2025 15:44:51,al gemelo bueno de los 80 en los 50 corregido (continuación),y después de matarlos ... vas tu a la policía o grises o azules o maderos o los que sean ... les explicas todo y te entregas ... llevas cagándola 250000 soles seguidos ... y yo no voy a pagar este pato ahora ... si no haces esto ... eres malo y estás en mi contra.,No hay foto
30/07/2025 16:17:16,al gemelo bueno de los 80 en los 50 corregido (continuación I),Además ... no se si has hecho negocios o no con otros ... pero esta es tú tarea ... no le puedes cargar los muertos a otros ... pues eso sería como rivalidades entre familias ... y eso genera más problemas ... podrás pedir ayudas ... pero para que no se metan otros por medio ... te tienes que ocupar tu de los tuyos.,No hay foto
30/07/2025 18:59:59,se le dió el trabajo a uno .... y no lo ha cumplido en casi 1 Millon de soles ...,hay que matarlo.,No hay foto
30/07/2025 19:16:02,Me puedo haber equivocado ... pero yo no puedo seguir perdiendo tiempo y todo,"a mi mujer y a mi nos han querido separar siempre ... y eso es malo ... y yo no puedo seguir perdiendo ... supongo me habrán dado el cuerpo de 80 y la educación de los 50 ... pero yo estoy harto de todo, de que me roben todo y de que me pisen hasta en casa ... Quiero soluciones ya.",No hay foto
30/07/2025 19:17:16,Me puedo haber equivocado ... pero yo no puedo seguir perdiendo tiempo y todo (continuación),pd: esto es facil... a los rojos se les mata ... así de simple ... no han hecho algo malo ... es porque no les han dejado ... porque si pueden lo hacen.,No hay foto
30/07/2025 22:48:08,Sí el subnormal del 50 educado como 80 está en contra de ir contra los rojos,"Nos cargamos tb a el ... pues uno del 50 educado como uno de 80, es igual de malo o peor que un rojo de 50 ...

que no me toquen más los cojones.",No hay foto
30/07/2025 22:58:11,Sí el subnormal del 50 educado como 80 está en contra de ir contra los rojos (continuación),"Y tengo mis motivos ...
Quedé con Diego y sus gemelos ... y una chica me lanzó un beso, y se supone era la novia de David ... parece un malo tonto pero algo malo trama ese ... y ademas ... teniendo uno de los 50 educado como uno de los 80, compiten en ser malos ... mala combinación ...",No hay foto
30/07/2025 23:07:13,que ya lo se ... todos son familia ...,pero llevan 25 años dejándome de lado ... y además me han hecho ser la carnaza de los rojos ... toy mas que cabreado con ellos ... y además ... dejan a mi mujer por ahí ... y  los rojos a jugar conmigo .... toy bastante cabreado ... y tengo muchos motivos ....,No hay foto
31/07/2025 8:05:22,El Nachet de Madri (el amigo del Guille),A mí me dijeron que tenía muchas déudas ... fué el el que dijo que había uno por ahí que se parece a mí ... y fuí directo y le dije: señalame donde está ese ... y me señaló uno cualquiera que no se parece a mí ... (y así me desinteresé en eso) ... fué él el que me envenenó y un tiempo después apareció Ignacio ... y lo hizo por defender a el guille de que el guille faltase a mi madre ... y al poco de todo eso ... la gente desapareció durante 20 - 25 años ... me da que el Nachet tiene deudas y se las hace pagar a otros ...,No hay foto
31/07/2025 8:13:07,El Nachet de Madri (el amigo del Guille) mensaje a mi padre,"Hay uno que se parece a el Nacho del campo (es como uno de los comics que yo vi de los Lucky Luke ( uno de los Dalton, pero que tenía el pelo moreno, largo y liso y mandíbula grande))... que se llama Nachet de Madrí, y es amigo del Guille …  y de el decían que tenía muchas deudas …. pues una vez que guille dijo con inderectas que mi madre es una prostituta, y yo lógicamente me cabreé y mucho, el me envenenó y al tiempo apareció Ignacio … todo el mundo desapareció … y a mi casi me matan a depresiones y soledá … la última vez que le llamé … me habló como un poli nacional …  y también fue el que me dijo que hay uno por el barrio que se parece a mí, dijo que tengo un doble … y yo fui directo, le dije que me mostrase quién es ese … y me señaló a uno cualquiera que no se parece a mi como para ser un doble … y así yo perdí interés en buscar a un doble … creo que ese … conoce a mi gemelo malo … y le ayuda más a el que a mí ...",No hay foto
31/07/2025 8:17:45,El Nachet de Madri (el amigo del Guille) mensaje a mi padre,"Hay uno que se parece a el Nacho del campo (es como uno de los comics que yo vi de los Lucky Luke ( uno de los Dalton, pero que tenía el pelo moreno, largo y liso y mandíbula grande))... que se llama Nachet de Madrí, y es amigo del Guille …  y de el decían que tenía muchas deudas …. pues una vez que guille dijo con inderectas que mi madre es una prostituta, y yo lógicamente me cabreé y mucho, el me envenenó y al tiempo apareció Ignacio … todo el mundo desapareció … y a mi casi me matan a depresiones y soledá … la última vez que le llamé … me habló como un poli nacional …  y también fue el que me dijo que hay uno por el barrio que se parece a mí, dijo que tengo un doble … y yo fui directo, le dije que me mostrase quién es ese … y me señaló a uno cualquiera que no se parece a mi como para ser un doble … y así yo perdí interés en buscar a un doble … creo que ese … conoce a mi gemelo malo … y le ayuda más a el que a mí … además … hace cosas raras … como obligarme a aceptar una invitación a una copa …. y yo insistirle varias veces en invitarle de vuelta … y el no aceptar esa invitación de la copa ...",No hay foto
31/07/2025 9:09:08,Ignacio Heredero Escudero,"le llamé al móvil … 2 veces hablé con el … y creo que son los ROBA TODO …. ME HABRÁN ROBAO A LA MUJER … LA CASA, BEBÉS, EDUCACIÓN Y TODO … Y ADEMÁS … TIENEN A UN SUBROMAL DE POLI … QUE VIVE DE ELLOS Y ASÍ ME VAN LARGANDO PA FUERA … SON SUBNORMALES Y PALETOS ...",No hay foto
31/07/2025 9:48:32,Ignacio Heredero Escudero (continuación),además ... seguro escogieron ellos mi nombre ... y me pusieron de nombre Javi ... pa escupir cada vez que pregunten por mi ... así son esa gentuza ...,No hay foto
